2.4029,1.0426,2.0016,0.5687,44.983,1.91,2.387,0.0349
2.4136,1.0626,1.9972,0.5989,47.1646,1.92,2.3942,0.0427
2.4244,1.0826,2.0021,0.6317,49.1696,1.93,2.4013,0.0509
2.4354,1.1026,1.9996,0.6669,51.0135,1.94,2.4082,0.0594
2.4466,1.1226,2.0001,0.7047,52.7147,1.95,2.415,0.0684
2.4581,1.1426,1.9992,0.745,54.2884,1.96,2.4217,0.0776
2.4697,1.1626,1.9999,0.7878,55.7481,1.97,2.4283,0.0873
2.4815,1.1826,2.0021,0.833,57.1034,1.98,2.4347,0.0972
2.4935,1.2026,1.998,0.8807,58.3665,1.99,2.441,0.1074
2.5058,1.2226,2.0003,0.9308,59.5476,2,2.4472,0.1179
2.5182,1.2426,1.9993,0.9833,60.6542,2.01,2.4533,0.1288
2.5308,1.2626,2.0015,1.0381,61.6929,2.02,2.4593,0.1399
2.5436,1.2826,1.9988,1.0952,62.6704,2.03,2.4652,0.1513
2.5567,1.3026,2.001,1.1545,63.5927,2.04,2.4709,0.1629
2.5699,1.3226,1.9982,1.2161,64.4651,2.05,2.4766,0.1749
2.5833,1.3426,2.0004,1.2797,65.2924,2.06,2.4823,0.1871
2.597,1.3626,2.0009,1.3454,66.0774,2.07,2.4878,0.1995
2.6108,1.3826,1.9996,1.413,66.8241,2.08,2.4932,0.2123
2.6248,1.4026,2,1.4826,67.536,2.09,2.4986,0.2252
2.639,1.4226,2.0005,1.5539,68.2157,2.1,2.5039,0.2384
2.6535,1.4426,1.9991,1.627,68.8661,2.11,2.5091,0.2519
2.6681,1.4626,1.9995,1.7018,69.4899,2.12,2.5142,0.2656
2.6829,1.4826,1.9999,1.7781,70.0889,2.13,2.5192,0.2795
2.6979,1.5026,2.0019,1.8556,70.6643,2.14,2.5242,0.2937
2.7132,1.5226,1.9971,1.9347,71.2186,2.15,2.5291,0.3081
2.7286,1.5426,2.0025,2.0148,71.7534,2.16,2.5339,0.3228
2.7442,1.5626,1.9977,2.096,72.2698,2.17,2.5387,0.3377
2.76,1.5826,2.0014,2.1781,72.7696,2.18,2.5434,0.3528
2.7761,1.6026,1.9999,2.2609,73.2533,2.19,2.548,0.3681
2.7923,1.6226,2.0002,2.3444,73.7224,2.2,2.5526,0.3837
2.8087,1.6426,1.9987,2.4284,74.1782,2.21,2.557,0.3995
2.8253,1.6626,2.0007,2.5127,74.6215,2.22,2.5614,0.4155
2.8422,1.6826,1.9992,2.5971,75.0532,2.23,2.5658,0.4318
