0.7397,1.71,1.999,2.4928,-1.9002,0.86,0.7317,-0.1019
0.757,1.73,2.0005,2.4291,-1.4523,0.87,0.749,-0.1024
0.7745,1.75,1.9993,2.3678,-0.9857,0.88,0.7665,-0.1027
0.7922,1.77,2.0007,2.3089,-0.4997,0.89,0.7842,-0.1028
0.8101,1.79,1.9995,2.2522,0.0061,0.9,0.8021,-0.1028
0.8282,1.81,2.0008,2.198,0.5322,0.91,0.8202,-0.1026
0.8465,1.83,1.9996,2.1461,1.0793,0.92,0.8385,-0.1023
0.865,1.85,1.9997,2.0964,1.648,0.93,0.857,-0.1018
0.8837,1.87,2.0009,2.0491,2.2386,0.94,0.8757,-0.101
0.9026,1.89,1.9996,2.0041,2.8515,0.95,0.8945,-0.1001
0.9217,1.91,1.9996,1.9614,3.4875,0.96,0.9136,-0.0989
0.941,1.93,2.0007,1.921,4.1465,0.97,0.9329,-0.0975
0.9604,1.9452,1.5177,1.883,4.8281,0.98,0.9522,-0.0959
0.9797,1.9314,-1.3802,1.8478,5.5265,0.99,0.9715,-0.094
0.9989,1.9138,-1.7566,1.8154,6.2344,1,0.9905,-0.092
1.0178,1.8975,-1.6278,1.7857,6.9509,1.01,1.0093,-0.0897
1.0367,1.8825,-1.5062,1.7585,7.6758,1.02,1.028,-0.0872
1.0553,1.8686,-1.3869,1.7336,8.4084,1.03,1.0465,-0.0844
1.0739,1.8559,-1.2721,1.7111,9.1484,1.04,1.0648,-0.0815
1.0924,1.8443,-1.1599,1.6907,9.8957,1.05,1.083,-0.0783
1.1107,1.8338,-1.0527,1.6724,10.6491,1.06,1.101,-0.0749
1.1289,1.8243,-0.9458,1.6561,11.4079,1.07,1.1189,-0.0713
1.1471,1.8159,-0.8428,1.6417,12.1724,1.08,1.1366,-0.0675
1.1652,1.8085,-0.7419,1.6292,12.9417,1.09,1.1542,-0.0634
1.1832,1.802,-0.6431,1.6184,13.7153,1.1,1.1717,-0.0592
1.2012,1.7966,-0.5458,1.6095,14.4928,1.11,1.1892,-0.0547
1.2191,1.7921,-0.4512,1.6023,15.2731,1.12,1.2064,-0.0499
1.237,1.7885,-0.3567,1.5967,16.0559,1.13,1.2236,-0.045
1.2548,1.7858,-0.2647,1.5928,16.841,1.14,1.2407,-0.0398
1.2727,1.7841,-0.1734,1.5905,17.6272,1.15,1.2577,-0.0344
1.2905,1.7833,-0.0833,1.5898,18.4143,1.16,1.2746,-0.0288
1.3083,1.7833,0.0059,1.5907,19.2015,1.17,1.2915,-0.0229
1.3262,1.7843,0.0943,1.5932,19.9882,1.18,1.3082,-0.0168
1.344,1.7861,0.1819,1.5972,20.7741,1.19,1.3249,-0.0105
1.3619,1.7888,0.2691,1.6028,21.5586,1.2,1.3416,-0.0039
1.3799,1.7923,0.3554,1.6099,22.3415,1.21,1.3582,0.0029
1.3978,1.7968,0.4425,1.6186,23.1217,1.22,1.3747,0.01
1.4158,1.802,0.5277,1.6289,23.8984,1.23,1.3912,0.0173
1.4339,1.8082,0.614,1.6408,24.6722,1.24,1.4076,0.0248
1.4521,1.8152,0.6998,1.6543,25.4418,1.25,1.424,0.0326
1.4703,1.823,0.7858,1.6694,26.2067,1.26,1.4403,0.0407
1.4886,1.8317,0.8713,1.6861,26.9668,1.27,1.4567,0.049
1.507,1.8413,0.9581,1.7046,27.7216,1.28,1.473,0.0575
1.5255,1.8518,1.044,1.7247,28.4705,1.29,1.4892,0.0664
1.5442,1.8631,1.1309,1.7466,29.2135,1.3,1.5055,0.0755
1.5629,1.8753,1.2191,1.7703,29.9496,1.31,1.5217,0.0848
1.5818,1.8883,1.3055,1.7958,30.6789,1.32,1.538,0.0944
1.6008,1.9023,1.3949,1.8232,31.4014,1.33,1.5542,0.1044
1.62,1.9171,1.4842,1.8525,32.1162,1.34,1.5705,0.1146
1.6393,1.9329,1.5743,1.8838,32.8229,1.35,1.5867,0.125
1.6588,1.9495,1.6642,1.9171,33.5216,1.36,1.603,0.1358
1.6785,1.9671,1.7571,1.9526,34.212,1.37,1.6192,0.1469
1.6984,1.9856,1.8489,1.9902,34.8937,1.38,1.6355,0.1582
1.7184,2.005,1.9417,2.0301,35.5669,1.39,1.6518,0.1699
1.7387,2.025,1.9962,2.0724,36.2312,1.4,1.6682,0.1818
1.7591,2.045,2.0008,2.117,36.8861,1.41,1.6845,0.1941
1.7797,2.0649,2.0005,2.1641,37.5308,1.42,1.7009,0.2067
1.8006,2.0849,1.999,2.2137,38.1657,1.43,1.7173,0.2196
1.8217,2.1049,1.9999,2.266,38.7905,1.44,1.7337,0.2328
1.8429,2.1249,2.0009,2.3209,39.4044,1.45,1.7501,0.2463
1.8644,2.1449,1.9994,2.3786,40.0073,1.46,1.7665,0.26
1.886,2.1649,2.0004,2.4391,40.5991,1.47,1.783,0.2741
1.9079,2.1849,2.0002,2.5025,41.1793,1.48,1.7994,0.2885
1.9299,2.2049,2,2.5689,41.7482,1.49,1.8159,0.3032
1.9521,2.2249,1.9998,2.6383,42.3055,1.5,1.8323,0.3182
1.9746,2.245,1.9996,2.7109,42.8515,1.51,1.8488,0.3334
1.9973,2.265,2.0007,2.7867,43.3857,1.52,1.8652,0.349
2.0201,2.2849,2.0005,2.8658,43.908,1.53,1.8817,0.3648
2.0432,2.3049,1.9991,2.9484,44.4188,1.54,1.8982,0.381
2.0664,2.325,2.0002,3.0344,44.9183,1.55,1.9146,0.3974
2.0899,2.345,2.0001,3.124,45.4062,1.56,1.9311,0.4141
2.1135,2.365,2,3.2173,45.8827,1.57,1.9476,0.4311
2.1374,2.385,1.9999,3.3144,46.348,1.58,1.964,0.4483
2.1614,2.405,2.0011,3.4153,46.8019,1.59,1.9805,0.4659
2.1856,2.4249,1.9997,3.5202,47.2447,1.6,1.9969,0.4837
2.2101,2.4449,1.9996,3.6292,47.6768,1.61,2.0134,0.5017
2.2348,2.465,1.9995,3.7425,48.0984,1.62,2.0299,0.5201
2.2596,2.485,2.0008,3.86,48.5095,1.63,2.0463,0.5387
2.2847,2.505,1.9994,3.9821,48.9102,1.64,2.0628,0.5576
2.3099,2.525,2.0007,4.1087,49.3008,1.65,2.0793,0.5767
2.3353,2.545,2.0006,4.2397,49.6812,1.66,2.0957,0.5961
2.361,2.5649,1.9993,4.3756,50.0519,1.67,2.1122,0.6158
